fineli_id	group_name	default	specific_tags	display_name	extra_tags	piece_weight	density_constant	example_brands	scientific_name	processing	classification	edible_portion	special_diets
34588	Skyr		syntetiskt sötad, 2% fett	Skyr						Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, SALTFREE, LACOVEGE
34586	Skyr		sötad med socker, <0,5% fett	Skyr						Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, FATFREE, EGGFREE
34589	Skyr		sötad med socker och stevia, <0,5% fett	Skyr						Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, FATFREE, EGGFREE
30462	Smaksatt yoghurt		1,5% fett, låg laktoshalt	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
34641	Smaksatt yoghurt		1,9% fett, 0,8 ug vitamin d, prob, laktosfri	Smaksatt yoghurt			1	arla luonto+		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
33221	Smaksatt yoghurt		1% fett, laktosfri	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
11727	Smaksatt yoghurt	TRUE	2,5% fett	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33690	Smaksatt yoghurt		2,6% fett, låg laktoshalt, 30% mindre socker	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	LACVEGE, LOWCHOL, GLUTFREE, LACOVEGE
34261	Smaksatt yoghurt		2,7% fett	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	LACVEGE, LOWCHOL, GLUTFREE, LACOVEGE
34616	Smaksatt yoghurt		2,7% fett, laktosfri, 1,5ug vitamin d, prob.	Smaksatt yoghurt			1	gefilus kefir		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
33103	Smaksatt yoghurt		2,7% fett, laktosfri, 1 ug vitamin d, prob.	Smaksatt yoghurt			1	valio olo		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, LACSFREE, SALTFREE, LACVEGE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
33410	Smaksatt yoghurt		2% fett	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
32062	Smaksatt yoghurt		2% fett, 0,5 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
32599	Smaksatt yoghurt		2% fett, 1 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
34625	Smaksatt yoghurt		2% fett, -30% socker, ekologisk, laktosfri	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
34626	Smaksatt yoghurt		2% fett, -50% socker, ekologisk, laktosfri	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
34659	Smaksatt yoghurt		2% fett, låg laktoshalt	Smaksatt yoghurt			1	ab		Industriellt	Syrade mjölkprodukter	100 %	UNSWEET, SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
34640	Smaksatt yoghurt		2% fett, 1 ug vitamin d, ab, laktosfri	Smaksatt yoghurt			1	arla luonto+		Industriellt	Syrade mjölkprodukter	100 %	UNSWEET, SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
34639	Smaksatt yoghurt		2% fett, honung, 1ug vitamin d, prob., laktosfri	Smaksatt yoghurt			1	arla luonto+		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
34657	Smaksatt yoghurt		2% fett, laktosfri	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
32084	Smaksatt yoghurt		2% fett, laktosfri, 0,5 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
33280	Smaksatt yoghurt		2% fett, laktosfri, 1 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
30456	Smaksatt yoghurt		2% fett, låg laktoshalt, 0,5 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
32085	Smaksatt yoghurt		2% fett, låg laktoshalt, 1 ug vitamin d	Smaksatt yoghurt			1	a+		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
33760	Smaksatt yoghurt		2% fett, låg laktoshålt, 1 ug vitamin d	Smaksatt yoghurt			1	a+		Industriellt	Syrade mjölkprodukter	100 %	LACVEGE, LOWCHOL, LACOVEGE, LOWLACS, EGGFREE
34621	Smaksatt yoghurt		3,3% fett, laktosfri, probiotika	Smaksatt yoghurt			1	valio fruktig		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
34658	Smaksatt yoghurt		3,5% fett, probiotika	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
11723	Smaksatt yoghurt		3% fett	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33150	Smaksatt yoghurt		4,6% fett, laktosfri	Smaksatt yoghurt			1	valio eila lohkeava		Industriellt	Syrade mjölkprodukter	100 %	LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
34603	Smaksatt yoghurt		4,6% fett, 1 ug vitamin d, låg laktoshalt	Smaksatt yoghurt			1	valio sileä		Industriellt	Syrade mjölkprodukter	100 %	NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
686	Smaksatt yoghurt		7% fett	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33714	Smaksatt yoghurt		laktosfri, fett 3,2%, 1 ug vitamin d, a+	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	NAGLUFRE, LOWSALT, LACSFREE, LACVEGE, LOWCHOL, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
34631	Smaksatt yoghurt		utan tillsatsämne, 3% fett, laktosfri, a+	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
33696	Smaksatt yoghurt		3,3% fett, probiotika, ab	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LOWSALT, LACVEGE, LOWCHOL, GLUTFREE, LACOVEGE, EGGFREE
33700	Smaksatt yoghurt		fettfri, probiotika, ab	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	LOWSALT, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
33695	Smaksatt yoghurt		låg laktoshalt, 2,7% fett, probiotika, ab	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	NAGLUFRE, LOWSALT, LOWCHOL, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
34652	Smaksatt yoghurt		fettfri, delvis syntetisk sötad, probiotika	Smaksatt yoghurt			1	activia lätt		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, SALTFREE, LACVEGE, LOWFAT, FATFREE, LACOVEGE, EGGFREE
34646	Smaksatt yoghurt		1% fett, laktosfri	Smaksatt yoghurt			1	arla protein		Industriellt	Syrade mjölkprodukter	100 %	CHOLFREE, LACSFREE, SALTFREE, LACVEGE, LOWCHOL, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, SOYAFREE, LOWSALT, NAGLUFRE, LOWFAT
34648	Smaksatt yoghurt		yoghurt med granola, fett 4%, laktosfri	Smaksatt yoghurt			1	arla protein		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, LACSFREE, LACVEGE, LACOVEGE, LOWLACS, EGGFREE
31511	Smaksatt yoghurt		ca 4% fett, laktosfri	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
639	Smaksatt yoghurt		fettfri	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, EGGFREE
32067	Smaksatt yoghurt		fettfri, 0,5 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, FATFREE, LACOVEGE, EGGFREE, VITAMADD
32145	Smaksatt yoghurt		fettfri, a+, låg laktoshalt, 1 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, FATFREE, LACOVEGE, EGGFREE, VITAMADD
32596	Smaksatt yoghurt		fettfri, delvis syntetiskt sötad, 1 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LOWFAT, GLUTFREE, FATFREE, EGGFREE, VITAMADD
685	Smaksatt yoghurt		fettfri, delvis syntetiskt sötad, medelvärde	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	CHOLFREE, SOYAFREE, NAGLUFRE, SALTFREE, LOWCHOL, LOWFAT, GLUTFREE, FATFREE, EGGFREE
33226	Smaksatt yoghurt		fettfri, fiber, a-, e- och d-vitamin, låg laktoshalt	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, EGGFREE, VITAMADD
30464	Smaksatt yoghurt		fettfri, laktosfri	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, FATFREE, LACOVEGE, EGGFREE
33142	Smaksatt yoghurt		fettfri, laktosfri, 1 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, LOWLACS, EGGFREE, VITAMADD
32597	Smaksatt yoghurt		fettfri, laktosfri, syntetiskt sötad, 1 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, EGGFREE, VITAMADD
34645	Smaksatt yoghurt		fettfri, låg laktoshalt	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LOWFAT, GLUTFREE, FATFREE, LOWLACS, EGGFREE
33197	Smaksatt yoghurt		fettfri, låg laktoshalt, 0,5 ug d-vitamin, delvis synt. sötad	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LOWFAT, LACVEGE, GLUTFREE, LACOVEGE, FATFREE, LOWLACS, EGGFREE
34679	Smaksatt yoghurt		fettfri, låg laktoshalt, 1 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LOWFAT, GLUTFREE, FATFREE, LOWLACS, EGGFREE
33198	Smaksatt yoghurt		fettfri, syntetiskt sötad	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, FATFREE, LACOVEGE, EGGFREE
32080	Smaksatt yoghurt		fettfri, 0,75 ug vitamin d	Smaksatt yoghurt			1	vitalinea		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, FATFREE, EGGFREE, VITAMADD
34644	Smaksatt yoghurt		fettfri, 1 ug vitamin d, ab, laktosfri	Smaksatt yoghurt			1	luonto+		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, LACSFREE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, FATFREE, LOWLACS, EGGFREE, VITAMADD
33725	Smaksatt yoghurt		reducol, 2% fett, låg laktoshalt, växtsterol, -stanol, prob.	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	
34605	Smaksatt yoghurt		2% fett, laktosfri	Smaksatt yoghurt			1	valio a+ kreikkalainen kerrosjogurtti		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
34619	Smaksatt yoghurt		4,7% fett, laktosfri	Smaksatt yoghurt			1	valio grekisk		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
34620	Smaksatt yoghurt		6% fett, laktosfri	Smaksatt yoghurt			1	valio grekisk		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
34609	Smaksatt yoghurt		70, 0,8% fett, 1ug vitamin d, probiotika	Smaksatt yoghurt			1	valio olo		Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, LACSFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
32142	Smaksatt yoghurt		med sylt, 2% fett, låg laktoshalt, 1 ug vitamin d	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	
30608	Smaksatt yoghurt		med sylt, fettfri	Smaksatt yoghurt			1			Industriellt	Syrade mjölkprodukter	100 %	SOYAFREE, NAGLUFRE, SALTFREE, LACVEGE, LOWFAT, GLUTFREE, LACOVEGE, FATFREE, EGGFREE
647	Smältost	TRUE	20-24% fett, medelfet	Smältost						Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, HIGHSALT, GLUTFREE, LACOVEGE, EGGFREE
648	Smältost		27-35% fett, helfet	Smältost						Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, HIGHSALT, GLUTFREE, LACOVEGE, EGGFREE
30310	Smältost		5% fett, fettsnål	Smältost						Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, LOWFAT, HIGHSALT, GLUTFREE, LACOVEGE, EGGFREE
659	Smältost		9-12% fett, fettsnål	Smältost						Industriellt	Ost	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, LOWFAT, HIGHSALT, GLUTFREE, LACOVEGE, EGGFREE
630	Smetana	TRUE	ca 40% fett	Smetana						Industriellt	Grädde/creme	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
34970	Smör		fettblandning 40%, lätt, låg laktoshalt	Smör			0.95	oivariini		Industriellt	Smör, mjölkfettblandningar	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE, VITAMADD
500	Smör	TRUE		Smör			0.95			Industriellt	Smör, mjölkfettblandningar	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
585	Smör		kraftigt saltat, extrasaltat	Smör			0.95			Industriellt	Smör, mjölkfettblandningar	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACVEGE, HIGHSALT, GLUTFREE, LACOVEGE, EGGFREE
30610	Smör		låg salthalt	Smör			0.95			Industriellt	Smör, mjölkfettblandningar	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
576	Smör		osaltat	Smör			0.95			Industriellt	Smör, mjölkfettblandningar	100 %	SOYAFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
31530	Smör		laktosfri	Smör			0.95			Industriellt	Smör, mjölkfettblandningar	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
35001	Smör		laktosfri, låg salthalt	Smör			0.95			Industriellt	Smör, mjölkfettblandningar	100 %	SOYAFREE, UNSWEET, NAGLUFRE, LACSFREE, LACVEGE, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
5007	Smörgåspickels	TRUE		Smörgåspickels	smörgåsgurka					Industriellt	Övriga fetter, fettprodukter	100 %	SOYAFREE, NAGLUFRE, MILKFREE, LACSFREE, LOWCHOL, GLUTFREE, LACOVEGE
598	Smörolja	TRUE	100%, mjölkfett	Smörolja			0.93			Industriellt	Smör, mjölkfettblandningar	100 %	SOYAFREE, UNSWEET, LOWSALT, NAGLUFRE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE
864	Snigel	TRUE		Snigel	sniglar				Helix spp.	Djupfryst	Skaldjur	100 %	SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, GLUTFREE, EGGFREE
1	Socker	TRUE		Socker	strösocker, vitt socker, florsocker		0.9			Industriellt	Socker, sirap	100 %	CHOLFREE, LOWPROT, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, NAGLUFRE, MILKFREE, VEGAN, FATFREE
34244	Sockerärta	TRUE	färsk	Sockerärtor	sockerärtor				Pisum sativum var. macrocarpon	Obehandlat	Baljväxter	100 %	CHOLFREE, LACSFREE, SALTFREE, LACVEGE, LOWCHOL, GLUTFREE, LACOVEGE, EGGFREE, SOYAFREE, UNSWEET, NAGLUFRE, MILKFREE, VEGAN
391	Sojabönor	TRUE	torkade	Sojabönor	sojaböna		0.74		Glysine max	Torkat	Sojaprodukter	100 %	CHOLFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
32008	Sojadryck		alpro, lätt, kalcium och vitaminer	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, VITAMADD
33138	Sojadryck		alpro choklad, kalcium och vitaminer	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, LACSFREE, MILKFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
32758	Sojadryck		alpro ekologisk	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, LACSFREE, MILKFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
33137	Sojadryck		alpro lätt chokladdryck, kalcium och vitaminer	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, VITAMADD
34839	Sojadryck		alpro soya vanilla, kalcium och vitaminer	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, LACSFREE, MILKFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
31248	Sojadryck		choklad, med vitaminer	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, LACSFREE, MILKFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
33135	Sojadryck		ekologisk, rainbow	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
30207	Sojadryck		kalcium	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, LACSFREE, MILKFREE, SALTFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
33132	Sojadryck		kalcium, gogreen	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, VITAMADD
33133	Sojadryck		kalcium, gogreen original	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, LACSFREE, MILKFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
32734	Sojadryck		kalcium och vitaminer, alpro	Sojadryck			1			Industriellt	Sojaprodukter	100 %	
33139	Sojadryck		kalcium och vitaminer, soywell soya drink, lidl	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, VITAMADD
33125	Sojadryck		med kalcium, pirkka ekologisk	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, VITAMADD
33597	Sojadryck	TRUE	naturell, medelvärde av industriella produkter	Sojadryck	alpro		1			Blandat	Sojaprodukter	100 %	CHOLFREE, LOWSALT, LACSFREE, MILKFREE, LACVEGE, LOWCHOL, VEGAN, GLUTFREE, LACOVEGE
33136	Sojadryck		nordic, med d-vitamin och kalcium	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, LACSFREE, MILKFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
31246	Sojadryck		vitaminerad	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, VITAMADD
33134	Sojadryck		med chokladsmak, kalcium, pirkka ekologisk	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, LACSFREE, MILKFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE, VITAMADD
33122	Sojadryck		med kalcium och vitaminer, alpro	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, VITAMADD
33124	Sojadryck		med kalcium och vitaminer, rainbow	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, VITAMADD
31247	Sojadryck		utan tillsatt socker	Sojadryck			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, UNSWEET, NAGLUFRE, LACSFREE, MILKFREE, SALTFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
31231	Sojagrädde	TRUE	alternativ till grädde, 17,5% fett	Sojagrädde			1			Industriellt	Sojaprodukter	100 %	NAGLUFRE, LACSFREE, MILKFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, EGGFREE
32004	Sojagrädde		alternativ till grädde, lätt, 5,2% fett	Sojagrädde			1			Industriellt	Sojaprodukter	100 %	CHOLFREE, LOWSALT, NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
28927	Sojakorv	TRUE	Korv, vegetarisk korv med soja	Sojakorv	soja korv, vegetarisk korv					Industriellt	Sojaprodukter	100 %	MILKFREE, LACSFREE, LOWCHOL, GLUTFREE, LACOVEGE
33499	Sojakross	TRUE	ljust eller mörkt	Sojakross					Glysine max	Obehandlat	Sojaprodukter	100 %	UNSWEET, NAGLUFRE, MILKFREE, LACSFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE
34794	Sojamellanmål		drickbar, benecol, 2,9% fett, med växtstanol	Sojamellanmål			1			Industriellt	Sojaprodukter	100 %	NAGLUFRE, LACSFREE, MILKFREE, SALTFREE, LACVEGE, GLUTFREE, VEGAN, LACOVEGE, EGGFREE, VITAMADD
33452	Sojamellanmål	TRUE	syrat, naturell, 2,3% fett	Sojamellanmål						Industriellt	Sojaprodukter	100 %	NAGLUFRE, MILKFREE, LACSFREE, LACVEGE, VEGAN, GLUTFREE, LACOVEGE, LOWLACS, EGGFREE
31926	Sojamellanmål		syrat, preparat med soja, frukt och spannmål, kalcium, probiotika	Sojamellanmål						Industriellt	Sojaprodukter	100 %	
