id	name	energi, beräknad (kJ)	kolhydrater, digererbara (g)	fett, totalt (g)	protein, totalt (g)	alkohol (g)	fiber, totalt (g)	organiska syror, totalt (g)	sockeralkoholer (g)	stärkelse, totalt (g)	sockerarter, totalt (g)	fruktos (g)	galaktos (g)	glukos (g)	laktos (g)	maltos (g)	sackaros (g)	polysackarider, icke-cellulosa, lösliga (g)	fiber, olöslig (g)	fettsyror, totalt (g)	fettsyror, fleromättade (g)	fettsyror, enkelomättade cis (g)	fettsyror, mättade (g)	fettsyror, trans (g)	fettsyror, n-3 fleromättade (g)	fettsyror, n-6 fleromättade (g)	fettsyra 18:2 cis,cis n-6 (linolsyra) (mg)	fettsyra 18:3 n-3 (alfa-linolensyra) (mg)	fettsyra 20:5 n-3 (EPA) (mg)	fettsyra 22:6 n-3 (DHA) (mg)	kolesterol (GC) (mg)	steroler, totalt (mg)	kalcium (mg)	järn (mg)	jodid (jod) (µg)	kalium (mg)	magnesium (mg)	natrium (mg)	salt (mg)	fosfor (mg)	selen (µg)	zink (mg)	tryptofan (mg)	folat, total (µg)	niacinekvivalenter (mg)	niacin (nikotinsyra+nikotinamid) (mg)	pyridoxin vitamerer (hydroklorid) (mg)	riboflavin (mg)	tiamin (vitamin B1) (mg)	vitamin B12 (kobalamin) (µg)	vitamin C (askorbinsyra) (mg)	vitamin A RAE (µg)	karotenoider, totalt (µg)	vitamin D (µg)	vitamin E, alfatokoferol (mg)	vitamin K, totalt (µg)
116	Kli, vetekli	1010	16.9	4.6	14.8	0	37.5	N/A	N/A	14.8	2.1	0.5	N/A	0.5	0	<0.1	1.1	1.2	36.3	3.8	2.4	0.8	0.7	0	0.2	2.2	2195	183	0	0	0	195.1	116	20	5	2260	822	1	2.5	1850	17	13	140	63	25.3	23	1	00.35	0.8	0	0	0.5	248.3	0	1.6	2
30325	Knackkorv, lätt, medelvärde av industriella produkter	657	5.1	9	11.5	0	<0.1	0	0	4	1.1	<0.1	0	1	<0.1	<0.1	<0.1	<0.1	<0.1	8.5	1.3	4	3.1	<0.1	0.1	1.2	1091	87	4	8	41.7	0.6	16.7	0.7	5.8	155	13.8	716.4	1825.5	104.3	9.3	1.1	147.8	3.9	5.6	3.2	00.24	00.12	00.31	0.4	0	11.4	1.4	0.3	0.3	13.14
30317	Knackkorv, medelvärde av industriella produkter	887	1.2	18.2	11.3	0	<0.1	0	0	<0.1	1.2	0	0	1.1	<0.1	0	0	<0.1	<0.1	17.2	2.1	7.6	7.2	<0.1	0.2	1.9	1777	148	5	5	36.5	0.7	17.3	0.8	2.2	203.6	16.3	698.9	1780.7	111.6	10.3	1.4	136.2	2	5.1	2.9	00.25	00.12	00.38	0.6	0	6.5	3.9	0.2	0.3	01.59
30281	Knackkorv, ost	987	1.3	17.7	12.5	0	0	<0.1	0	0	1.3	0	0	1.2	<0.1	0	0	0	0	16.6	2	7.1	7.2	<0.1	0.2	1.7	1624	140	5	5	37.9	0.5	69.7	0.8	3.2	203	16.5	692.4	1764.2	135.1	11.1	1.6	154.2	2.6	5.3	2.8	00.25	00.14	00.37	0.7	0	14.2	7.9	0.2	0.3	2.5
33502	Knackkorv, tofu korv	961	1.7	16	16.4	0	7.7	N/A	N/A	0	1.7	N/A	N/A	N/A	0	N/A	0.1	N/A	N/A	12.6	7.8	3.4	1.4	0	<0.1	7.8	7600	29	0	0	0	N/A	47	1.2	3	207	28	692	1763.2	88	14.4	0.7	N/A	49	0.8	0.8	0.1	0.2	00.04	0	20	22.8	N/A	0	8.7	5
32191	Knackkorv av broiler, atria	820	1	15.2	13.7	0	1.1	0	0	<0.1	1	0	0	1	0	0	0	0.1	0.9	14.3	2.9	6.4	4.8	0.2	0.2	2.7	2605	135	8	24	61.4	2.7	11.6	0.7	5.8	287.6	23.3	715.6	1823.4	98.4	9.4	1	145.5	12.7	5.9	3.5	00.21	00.19	00.09	0.7	0	21.2	0	0.3	0.5	42
32195	Knackkorv av broiler, hk	435	2.1	5.2	12.2	0	<0.1	<0.1	0	0.9	1.1	<0.1	0	1	0	<0.1	0	<0.1	<0.1	4.9	1.2	2.1	1.5	<0.1	<0.1	1.1	1066	48	7	24	53.4	0.6	9.4	0.6	5.2	178	16.5	518.8	1321.8	94.3	8.3	1.1	138.9	8	6	3.7	0.2	00.14	00.06	0.4	<0.1	15.3	0.7	0.3	0.4	21.26
32197	Knackkorv av kalkon, lätt, atria	420	1.2	4.6	13.4	0	<0.1	<0.1	0	0.7	0.5	<0.1	0	0.5	0	0	<0.1	<0.1	<0.1	4.4	0.9	1.9	1.5	<0.1	0.1	0.7	611	67	24	20	43	0.8	11.1	0.5	1.9	159.2	13.8	650.3	1657.1	95.8	12.7	1.6	194.6	6.6	7.8	4.6	00.26	00.12	00.08	0.6	0.3	7.9	3.4	0.4	0.4	36.28.00
34845	Kokosdryck, vitaminerad	90	2.6	1.1	0.3	0	0	0	0	2.5	0.2	<0.1	0	<0.1	0	0	0.1	0	0	1	<0.1	<0.1	0.9	0	<0.1	<0.1	15	<1	0	0	0	3.4	120	0.2	0.3	15.4	3.5	50.6	129	8.4	0.6	<0.1	4	1.4	0.1	<0.1	<0.01	00.38	<0.01	0	<0.1	0	0	0.8	<0.1	00.15
552	Kokosfett 100 %	3696	0	99.9	0	0	0	0	0	0	0	0	N/A	0	0	0	0	0	0	98.5	2.1	4.5	91.3	0.6	0.2	1.9	1905	215	0	0	0.8	98.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	10
382	Kokosflingor	2765	6.4	64.5	8.1	0	16.3	N/A	N/A	0	6.4	0.2	N/A	0.2	0	0	6	1.4	13.3	60.7	0.7	2.7	57.2	0	0	0.7	706	0	0	0	0	117.6	20	3	2	600	70	37	94.3	150	1	0.9	85	9	2	0.6	00.04	00.03	00.04	0	0	0	0	0	1.2	N/A
29014	Kokosmjölk	871	2.8	21.3	2	0	0.5	0	0	0	2.8	<0.1	0	<0.1	0	0	2.1	0.5	0	20.1	0.2	0.9	18.9	0	0	0.2	233	0	0	0	0	41.2	18	3.3	0.7	220	46	13	33.1	96	0.4	0.6	24	14	1	0.6	00.03	0	00.02	0	1	0	0	0	0.1	3
34140	Kokosolja	3700	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.1	1.8	5.8	86.5	0	0	1.8	1800	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<0.1	0.5
34688	Kokosvatten, osötad	70	3.9	0	0.2	0	0	0	0	0	3.9	2.1	0	0.8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N/A	7	<0.1	N/A	165	6	26	66.2	5	0	<0.1	N/A	0	0	0	0	0	00.03	0	9.9	0	0	0	0	0
30	Koksalt, joderat	11	0	0	0.6	0	0	N/A	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0.8	2500	37	33	38700	98607.6	70	0.5	<0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
907	Konjak/rom/whiskey, 40 vol-% alkohol	957	0	0	0	33	0	N/A	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	N/A
34238	Koriander, färsk	87	0.5	0.4	2.4	0	2.8	N/A	0	0.1	0.4	0.2	0	0.1	0	<0.1	<0.1	N/A	N/A	0.3	<0.1	0.3	<0.1	0	0	<0.1	40	0	0	0	0	N/A	67	1.8	N/A	521	26	46	117.2	48	0.9	0.5	N/A	51.3	1.1	1.1	00.18	0.1	00.09	0	10.1	336.1	4168.9	0	2.5	310
152	Kornflingor	1383	64.5	2	8.2	0	9.1	N/A	0	63.5	0.9	0.2	0	0.2	0	<0.1	0.5	1	6.6	1.3	0.8	0.2	0.3	0	<0.1	0.7	738	79	0	0	0	62.1	18	3.2	10	280	70	5	12.7	220	8.6	2	120	19	6.2	4.2	0.1	00.03	00.12	0	0	0	162.4	0	0.3	2.2
34185	Korngris, strimlad	734	0	10.7	19.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1	1.1	4.7	4.2	<0.1	0.1	1	898	80	0	0	51.7	N/A	7.4	0.9	3	280	20	48	122.3	160	20.5	3.1	240	2.1	10.3	5.6	00.36	00.14	1.1	0.7	0	4.5	0	0.5	0.3	1.5
151	Korngryn	1349	63.1	2	8.2	0	7.6	N/A	0	62.2	0.9	0.2	0	0.2	0	<0.1	0.5	1	6.6	1.3	0.8	0.2	0.3	0	<0.1	0.7	738	79	0	0	0	62.1	20	3	10	270	65	2.4	6.1	210	8.6	2.1	120	19	5	3	0.1	00.08	0.2	0	0	0	162.4	0	0.3	2.2
68	Kornstärkelse	1413	81.6	0.2	0.3	0	1.4	0	0	80.7	0.9	0.1	N/A	0.5	0	0.1	0.2	0.7	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0.6	30	60	8	3.7	9.4	80	1	0.2	3	0	<0.1	0	0	0	0	0	0	0	0	0	0	0
30371	Korv, blodkorv, svartkorv	906	18.6	10.3	9.7	0	5.3	0	0	18.1	0.5	<0.1	0	0.1	0	<0.1	0.2	0.7	3.6	9.5	1.5	4.2	3.7	<0.1	0.1	1.3	1260	122	3	3	24.3	30.7	18.2	7.5	3.4	246.1	40.9	677	1725.1	162.3	7.3	1.5	121.6	13.7	3.5	1.4	0.2	00.11	00.34	0.3	0.1	8.6	110.7	0.1	0.5	03.09
